Nc3,Nc6,f3,f6,b4,Kf7,e4,g5,Rb1,Nxb4,Bb2,e6,g4,a5,Ba6,Kg7,Bf1,e5,d4,f5,Bh3,Nxc2+,Kd2,Rb8,Qe1,h5,Nce2,Bb4+,Bc3,Qf8,dxe5,Bd6,Qg3,Bb4,Kd1,c6,Nd4,h4,Qe1,Na3,Rc1,b5,Qf1,Qf7,Ra1,Be7,Nxc6,Bd8,Ke1,Rb6,Bd4,Rxc6,Be3,Rhh6,Bc5,Rhg6,Kf2,Bb6,Bg2,Nf6,Qe1,Nxg4+,fxg4,Qe7,Bxb6,Ba6,Qc3,Rc8,Qf3,Kf7,Ba7,d6,Rc1,a4,Bd4,Rxc1,Bc3,d5,h3,Qc5+,Qe3,Qb4,Bb2,Rf6,Qc5,Qd2+,Ne2,Qd3,Bf1,Kg7,Qc7+,Kf8,Bc3,Rc2,Qd6+,Kf7,Qd7+,Kg8,Bb4,Rc7,Kg1,Qb1,e6,Rf7,Ng3,Qc1,Kf2,Qc5+,Kg2,Qc6,Qc8+,Kh7,Kf2,Qe8,Bd2,f4,e7,Qh8,Kg2,Rc6,Bc1,Rd6,Qe6,Qc3,Qh6+,Kg8,Qh5,Rg6,e8=Q+,Kg7,Qeh8#
g4,f6,c4,h5,d4,Rh7,h3,e5,Bg2,e4,Rh2,b6,a4,Nh6,Qd3,Qe7,Kd2,hxg4,hxg4,Ng8,c5,e3+,Kc2,a6,c6,Qc5+,Qc4,Qd5,Ra2,Qh5,Qb3,Ra7,Rxh5,Be7,Rxh7,b5,Bd2,Bf8,Bb4,Bb7,Bd2,dxc6,Ra1,Nh6,Qd5,g5,f3,f5,Ra2,Nf7,Qb3,Nd6,axb5,Ne4,Rh2,Be7,Bh3,Nf6,Qxe3,c5,b3,Kf8,Na3,Nfd7,Rb2,c6,Qe5,Bd6,Bc1,f4,b4,cxd4,Qxd6+,Ke8,Qe5+,Nxe5,Rh1,Nbd7,Rb1,d3+,Kb3,a5,Ka2,Nf6,e4,Kd8,Rh2,Nd5,Nc4,axb4+,Kb3,c5,Re2,Ra4,Ra2,Ra3+,Nxa3,c4+,Kb2,c3+,Kb3,Ne3,Bd2,Ba6,Rc1,Nf7,Ka4,bxa3,Kb3,Ke8,Bf1,Bxb5,e5,Ng2,Be2,c2,Rcxc2,Bc4+,Ka4,Kf8,e6,Ne1,Bb4+,Kg8,Ba5,Nxc2,Ra1,a2,e7,d2,Rd1,Bb3+,Kb5,Nh6,Ka6,a1=R,Kb7,Ra3,Rf1,Nd4,Re1,Ra4,Rd1,Nxf3,Nxf3,Ra2,e8=N,Nf5,Bb5,Bc4,Ba4,Kh8,Rh1+,Nh6,Bd1,Kh7,Rg1,Bf1,Kb8,Ra1,Bb3,Nf5,Bd8,Bd3,Ba4,Kg8,Rg2,Re1,Bb6,d1=R,Bxd1,Kh7,Bc7,Rh1,Bd8,Kh8,Kb7,Bf1,Ra2,Be2,Ra3,Rf1,Kc6,Kg8,Kd7,Nd6,Nxg5,Ne4,Rf3,Rg1,Ra3,Ng3,Ne6,Rxd1+,Kc6,Rd2,Nd6,Bd1,Kc7,f3,Rb3,Rg2,Rb1,Bc2,Kb7,Bb3,Kc7,Rh2,Rg1,Ne2,Kb6,Rh3,Nc8,Rh4,Kc7,Bd1,Ng5,Rh7+,Nxh7,Nc3,g5,Kxh7,Nd6,Kg8,Nc4,Kg7,g6,Ne4,Rg2,Nd6,Bf6+,Kg8,Kd7,Be2,Bg7,Nc8,Be5,Ne7,Rg5,Nd5,Ke8,Bd3,Bd6,Nb6,Ra5,f2,Bg3,Bb1,Nxb6,Bf5,Bh4,f1=N,Bd8,Bb1,Na8,Nd2,Ra4,Bxg6+,Ke7,Kg7,Ra5,Bh7,Ra1,Bg6,Ra6,Nc4,Ra2,Kh6,Ra6,Kh7,Rb6,Bc2,Rb1,Nb6,Rc1,Bb3,Nc7,Bf7,Rb1,Nc8+,Kxf7,Kh8,Rb6,Nd6+,Ke7,Nb7,Kf8,Nc5,Rh6#
f4,c6,b4,h5,c4,h4,e3,Rh5,f5,f6,Qxh5+,g6,d3,Bg7,a4,Qc7,a5,Qf4,h3,Kf7,d4,b5,Qxg6+,Kf8,Qh5,Qxf5,Nd2,Qb1,Qd1,Qe4,Ra2,Qxd4,Ngf3,Qe5,Nxh4,Qa1,Kf2,Kf7,Bd3,Qxc1,Kf1,c5,Rb2,Qxd2,Qe1,f5,Be4,Qf2+,Rxf2,Ke8,Bd5,Na6,Ra2,Rb8,Ke2,Kf8,Bxg8,Ra8,Rd2,Ke8,Rxd7,Bb7,Bf7+,Kxd7,g3,Re8,Qc1,Ba8,Kd2,Bb7,bxc5,f4,Bd5,e5,Qb2,bxc4,Qa3,c3+,Qxc3,Rb8,Bg8,Ke7,Ba2,fxg3,Qb2,Nxc5,Kc2,e4,Qa3,Bb2,Kxb2,Kd7,a6,Kc7,Kc3,Na4+,Kb3,Nc3,Ng2,Rg8,Kc2,Kb8,Qc5,Rg5,Qb4,Rg4,hxg4,Nd5,Ra1,Nxe3+,Kb1,Nxg4,Bb3,Ne3,Qd6+,Kc8,Nh4,Nd5,Qe7,Kb8,Bxd5,Bc6,Be6,e3,Qa3,Be4+,Kc1,Bg6,Bf5,Bh5,Ng6,Bf3,Qa5,g2,Bg4,Ka8,Nf4,Kb8,Qe5+,Ka8,Nh5,Be2,Ra4,Bf1,Qb5,e2,Re4,g1=B,Ra4,Bh2,Re4,Be5,Bh3,Bc3,Rxe2,Bb4,Rh2,Be2,Bg2+,Bf3,Qxb4,Bxg2,Qf4,Bh3,Qc7,Bf1,Qc4,Bg2,Qa2,Bc6,Qg2,Be4,Kb2,Bf3,Qg6,Bg4,Qb1,Bxh5,Qh7,Bg6,Qg8+,Be8,Qh8,Kb8,Rh4,Ka8,Qe5,Bc6,Qc3,Bd5,Qg3,Bg2,Rh6,Bd5,Qg4,Be6,Qh5,Bb3,Qe8#
g4,d6,f3,g6,e4,f6,Na3,Nc6,c4,b6,h4,Rb8,Nb5,f5,gxf5,Nb4,Nxa7,Bg7,c5,dxc5,f6,Bxf6,d4,e6,Bc4,Ke7,Kd2,Qf8,Kc3,Bd7,Kb3,h6,Bf4,Rc8,Qd3,Bb5,e5,Ke8,Qd1,Bd7,Qe1,cxd4,h5,b5,Qh4,Ne7,Be3,Rh7,Re1,Bc6,Ne2,Bxe5,Nc3,Qf4,Bxf4,Ba8,Bxb5+,c6,Bg5,Rc7,Ne2,gxh5,Ref1,Nc8,Nxd4,hxg5,Bxc6+,Kf8,Be4,Rhd7,a3,Nd5,Qxh5,Nde7,Qg6,Ng8,Qf6+,Bxf6,Kb4,Rf7,Ra1,Bh8,Nc2,Nxa7,Bb7,Rf5,Bc8,Bd4,Bxe6,Nb5,Rh5,Bg7,Rh4,gxh4,Ne1,Rh5,Bd5,Nf6,Nd3,h3,Kxb5,Ng8,Ne1,Bc3,f4,Rc4,Rd1,Rh8,Be6,h2,a4,Rh4,Bxg8,Rh7,a5,Bxb2,Be6,Rh6,Rd7,h1=Q,Kxc4,Bc1,Rc7,Qb7,Bd5,Qb5+,Kd4,Rh3,Rc2,Rh8,Rf2,Be3+,Ke4,Rh5,Rf1,Rh1,Nc2,Bc1,Bxa8,Rh5,Kd4,Re5,Be4,Ke8,Na1,Qb4+,Kxe5,Qa3,Kf6,Qd3,Ke6,Qd7+,Kf6,Ba3,Nc2,Kf8,Bg6,Qd4+,Kf5,Qa7,Bf7,Ke7,Nb4,Qc5+,Bd5,Ke8,Ke6,Qc1,Bb7,Qd2,Rc1,Kd8,Rc4,Qg2,Bc8,Qa2,Bd7,Qa1,Rc7,Qh1,Rc3,Qc1,Rc5,Qxf4,Rc8#
Na3,b6,d4,h6,Rb1,c6,c3,f5,Qb3,a5,g3,e6,Qa4,Nf6,Kd1,d5,e4,g5,Bg2,Be7,Nc2,Ba3,Qb3,Bxb2,Bf3,Nh7,Qxb2,Qf6,Bg2,Rf8,f3,Bb7,e5,f4,Ne3,Na6,c4,Nb4,a4,Qd8,Nxd5,Rh8,Qe2,b5,Nc7+,Qxc7,h4,Rb8,Bh3,Na6,Bg2,Qd6,Bb2,Qe7,Kc2,Kf8,Rd1,Qe8,h5,Qd7,Qe1,Ke7,cxb5,Rhc8,Ne2,Kd8,bxc6,g4,Kd3,fxg3,Qxg3,Ke7,Rhf1,Ra8,Rc1,Rab8,Qh4+,Nf6,cxb7,Rc7,fxg4,Re8,Rfe1,Kf8,Be4,Qe7,Rg1,Rd7,Rgd1,Ra8,exf6,Qe8,b8=Q,Raa7,Rb1,Nb4+,Kc3,Rd8,Qxa7,Qf7,Qh3,Qe7,Ba3,Qf7,Qxf7+,Kxf7,Nf4,Kg8,Rg1,Na6,Bc2,Nc7,Rb7,Rb8,Bd6,Kf7,Rxb8,Ne8,Kb3,Ng7,Bc5,Nf5,Bxf5,e5,Ba7,Kxf6,Rb7,exd4,Bd3,Kg5,Ka2,Kf6,Qg2,Ke5,Qg3,Kf6,Rc1,Kg5,Qh4+,Kxf4,Rc3,Ke3,Kb3,Kf4,Bc2,dxc3,Ka2,Kf3,Qe7,Kg2,Qf6,Kh1,Bb6,Kg2,Qxh6,Kf1,Qg7,Ke1,Qh6,Kf1,Qh8,Kg2,g5,Kh2,Qxc3,Kg2,Qc5,Kh2,Bg6,Kg2,Qc7,Kf3,Ka1,Ke2,Qe5+,Kd1,Qf4,Ke1,Qf5,Kd2,Qd7+,Kc3,Bg1,Kc4,Ba7,Kc3,Rb6,Kc4,Rb2,Kc3,Qd4#
e3,Nf6,g3,b6,c4,Ba6,g4,e6,f4,Bb5,b3,a6,c5,Nxg4,Na3,Be2,h3,Nh6,d3,Ra7,Bb2,Be7,Rb1,a5,Bxg7,Rg8,d4,Ra6,Qd3,Qc8,Nc4,bxc5,Nf3,cxd4,Na3,Bd8,Bf6,Ng4,Bg5,c6,Qxh7,Ne5,Ra1,d3,Nd4,Bh5,Qg6,Bf3,Nxe6,a4,Qh7,Bc7,Nc5,Bd5,bxa4,d6,Qh8,Bd8,Qh7,Rg6,e4,Nc4,Nxa6,Rg8,Bxd8,Qb7,Rg1,Rg6,Rh1,Qb4+,Kd1,Rf6,Qh4,Rh6,Qxh6,Qb3+,Kc1,Nb6,axb3,f6,f5,c5,Kd2,Bb7,Rg1,Kd7,Kc1,Nxa6,Ra2,Bc6,Nb5,Nb4,Rb2,Nxa4,e5,Bxb5,Ra2,Nb6,Be2,c4,Rg7+,Kc6,Qe3,Nc8,Ba5,Na7,Rg4,c3,Rf4,dxe2,Ra3,Kd5,Qxc3,Nc2,h4,Ba4,Qf3+,Kxe5,Qc3+,Kd5,Bc7,Nb4,Qa1,Bb5,Bb6,Bc6,Rc4,Nc2,Ra2,Bb7,Ra6,e1=R+,Kxc2,Rd1,Qxd1+,Ke5,Qf1,Nc6,Rca4,Nb4+,Kc3,Bg2,Qxg2,Nc6,Qg1,Kd5,Rc4,Na7,Qg5,Nc6,Ra2,Nb4,Ra8,Na2+,Rxa2,fxg5,Ba7,gxh4,Ra5#
d3,e5,b4,Qh4,Bb2,e4,Be5,Qxh2,Bb2,Qg3,Rh4,Qg4,Na3,Qh3,Kd2,f6,Rg4,c6,Bc1,Qh6+,e3,b5,Nb1,Na6,Rh4,Bb7,Rxe4+,Ne7,Ke2,Rc8,Nf3,Rc7,g3,Nb8,Nh2,Qxe3+,Bxe3,Kd8,Nf3,Nc8,Nfd2,g6,Rc4,Na6,a3,Nc5,f3,Bh6,Qc1,d6,Bxc5,Rd7,Rg4,Rg8,Qd1,Nb6,Nc3,Bg5,Rc4,Ba8,Nd5,Na4,Rc1,Kc8,Ne7+,Kb8,Rf4,Rb7,Nb3,h6,Ra1,h5,Ke3,Re8,c4,Nc3,Rb1,Rd7,Na1,Rf8,cxb5,Rxe7+,Kd4,d5,g4,Re5,Kxc3,f5,Qb3,Rh8,Qc2,Re4,Kb3,Rc4,Qd1,Bd8,g5,Kc8,Rb2,Re4,Qb1,Kc7,fxe4,Kc8,Bd4,h4,Nc2,Kd7,Rf3,Bb6,exf5,gxf5,Be3,Kc8,Rh3,Bd8,Bf2,Kb7,Ra2,d4,a4,Bb6,Qa1,cxb5,Ka3,Bc7,a5,f4,Rh2,Rh6,Bxd4,a6,Qe1,Be5,Ba7,Re6,Bb8,Kc8,Bd6,Kb7,d4,Kc8,Qd1,Rh6,Re2,Rf6,Ne3,Kd7,Qd3,Be4,Bc7,Kxc7,dxe5,Rf7,Red2,Bf3,Rdc2+,Bc6,Rc3,Kc8,Qf5+,Kb7,Bg2,Rc7,Qf7,Re7,Rb3,Kb8,Rd3,Be8,Bb7,Kxb7,Rd8,Rd7,Rxe8,Kc7,Qg6,fxe3,Rc2+,Kb7,Qd3,Rh7,Qd4,h3,Qb6#
e4,Na6,c4,g6,h3,Nh6,c5,Nxc5,f4,Ng4,b4,e6,Bb2,a5,a4,f5,Qc2,Qh4+,Kd1,h5,Bc4,d6,Bxe6,Qg3,Bg7,Qc3,Qd3,Bxg7,Qxd6,Qxd2+,Qxd2,Bc3,Bd5,Nd3,Qc1,Be5,bxa5,g5,Bg8,Nb4,Bc4,Rh6,Qa3,b6,Rh2,Nc6,Qf8+,Kd7,Qd8+,Kxd8,fxe5,b5,Nf3,Nb8,Ng1,Ke8,Be2,Nc6,Bf3,Rh8,exf5,bxa4,Ne2,Bb7,Na3,Nd8,Bxb7,Nxb7,hxg4,Nxa5,Rc1,Kd8,Ra1,Nb3,Kc2,Ra7,Re1,Kc8,Rg1,Nd4+,Nxd4,Re8,gxh5,Kb7,Nf3,Rxe5,Nb5,Ka8,Re1,Kb8,Ra1,Re7,Re1,Rg7,Nd6,Rd7,Re3,Ra6,Nxg5,Rd8,Nde4,Re8,Nc3,Rae6,Rd3,Rb6,Rd2,c6,Nh7,c5,Rh3,a3,Nb1,Rf8,Rc3,Rb2+,Kd1,Kc7,Re3,a2,Nxf8,Rb3,Nd7,Rb6,Ke1,Rc6,Nf8,a1=N,Ra3,Kc8,Nh7,Nb3,Rb2,Nc1,Nc3,Kd7,Raa2,Ne2,Kxe2,Rc7,Kf3,Ra7,Kg4,Ke7,Nb1,Rc7,Nf6,Rb7,Rb4,Rb6,Nd7,Rf6,Kf4,c4,Nf8,Ra6,Kg4,Kxf8,Rab2,Ra7,Nc3,Rd7,Kh3,Ke7,Rb1,Kf8,g3,Rd6,R4b3,Rf6,Rc1,Rg6,Rd1,Rg7,Nb1,Ke7,Rbd3,Rg5,Rh1,cxd3,Rh2,Kd8,h6,Kc7,Rg2,Rg4,Na3,Kc8,Ra2,Rb4,Ra1,Rh4+,Kg2,Rd4,Kg1,Kd7,Nc2,Ke7,Re1+,Kd7,Na3,Rf4,gxf4,Kc8,Nb1,Kb8,Kh2,Kc8,Kh1,Kb7,Nd2,Ka8,Rb1,Ka7,h7,Ka8,Rf1,Kb8,Kg2,Ka8,Kh3,Ka7,h8=R,Kb6,Rh4,Ka6,Rc1,Kb5,Kg3,Ka6,Rch1,Kb5,R4h2,Ka5,Kg4,Ka4,Rf1,Ka5,Rh5,Kb6,Rh8,Kc5,Rd8,Kb5,Rc8,Kb6,Ra8,Kc5,Rg8,Kd4,Re8,Kc3,Re4,Kxd2,Re2+,dxe2,f6,e1=B,Rh1,Kd3,f5,Kd4,Rh6,Kd3,Kh5,Ke4,Rh8,Bf2,Kg6,Bh4,f7,Kf4,Rg8,Bd8,Rxd8,Kg3,Rc8,Kf4,Rc4+,Kg3,Kg5,Kh2,f8=N,Kg2,Kf4,Kh3,Kg5,Kg2,Rc8,Kh2,Kh4,Kh1,Kg3,Kg1,Rc1#
Nh3,e6,d3,Ke7,Bg5+,Nf6,Na3,b5,Bh4,Kd6,Nb1,g6,Nf4,Ke5,Na3,a6,Rb1,Nd5,c3,Bd6,e4,f5,g3,Bb7,Be2,Nb6,Bf6+,Kxf6,b3,Ke5,Rb2,Bc8,Qa1,Qg8,Rf1,Bb7,Rc2,Bf8,Rg1,a5,Rh1,Bxe4,Nxe6,b4,Qb2,Nc8,Nc5,Bh6,Rf1,Ra6,g4,a4,dxe4,Qf7,Qb1,Qg8,Ne6,Kf6,Rg1,Ke5,Nc4+,Kxe4,a3,Na7,Rh1,axb3,gxf5,c6,Rd2#
g4,e6,h3,Ne7,f3,Nf5,c4,c5,Qa4,Rg8,g5,Qf6,Qd1,h5,gxf6,Ne7,Na3,Ng6,e4,Na6,Qb3,b6,Qb4,Be7,e5,Nc7,b3,Rb8,Ke2,d6,Nb1,Bd8,d4,a5,Qxb6,cxd4,Rh2,Rf8,Qb7,a4,Qc6+,Bd7,c5,Nf4+,Kf2,Na6,cxd6,Bxc6,Rg2,Nb4,Kg3,Bb6,Ne2,h4+,Kg4,Be4,Ng1,Bb7,Rb2,Bc7,Rf2,gxf6,Rb2,Bxf3+,Kxh4,Rd8,Na3,Bh1,Be2,Rh8+,Bh5,Nc2,Be3,Bb6,Re1,Nd3,Nc4,Bb7,bxa4,Be4,Rc1,Nxc1,Rb4,Rxd6,Bxd4,Ba8,exf6,Bd5,Bc5,Ba5,Bf2,Bc7,Be3,Ba8,Ne5,Kd8,Nd7,Ke8,a5,Bb6,Kg3,Rxh5,Re4,Kd8,Ne5,Rc6,Bxb6+,Rc7,Rh4,Nd4,Kf2,Rxe5,Rxd4+,Rd5,Kf1,Bc6,Kg2,Ba8,Kf2,e5,a6,Nb3,Nf3,Kc8,Rd2,Rb5,Be3,Kb8,Rd4,Nc5,Bg5,Rc6,Ne1,e4,Rd6,Nd7,Ng2,Nb6,Ke2,Rc3,Nf4,Rb1,Ne6,fxe6,Be3,Rb2+,Ke1,Rc7,a4,Rb1+,Ke2,Re1+,Kxe1,Bd5,Ke2,Rc4,Kf1,Ka7,Rd8,Rc2,Bf4,Rc7,Rxd5,Rb7,Ke2,e5,Kf1,Nc4,Bc1,Na5,h4,Nb3,Rd1,Nc5,Ba3,Rb8,Rd6,Nd3,Rxd3,Rf8,Bc1,e3,Rxe3,Rf7,Kg2,Rg7+,Kf2,Ka8,Re1,e4,fxg7,Ka7,Bg5,Kb6,a5+,Kxa6,Kf1,Kb5,Bd2,Kc6,Ke2,e3,Kxe3,Kb5,Rb1+,Kc6,Kf3,Kc5,Bh6,Kd4,Re1,Kd5,Re7,Kd6,Rb7,Ke5,Ke2,Ke4,Bg5,Kf5,Rb6,Ke4,Re6+,Kd5,Re3,Kd6,Kd2,Kc5,Bf4,Kb4,h5,Kc4,Re8,Kb3,g8=R,Ka4,Rg3,Kxa5,Rd8,Kb5,Re8,Ka5,Re6,Kb4,Rg7,Kb3,Be3,Ka2,Rd7,Kb2,Red6,Ka2,Rc7,Kb3,Rcd7,Kc4,Rc6+,Kb4,Kc2,Ka3,Rh6,Kb4,Re7,Kc4,Re4+,Kb5,Ree6,Ka4,Bc1,Ka5,Ba3,Kb5,Rh7,Ka4,Bb4,Kxb4,Rc7,Ka5,Rce7,Kb4,Re8,Kc4,Re5,Kb4,Ra5,Kc4,Kb1,Kb4,Rf5,Ka4,Rg8,Ka3,Rg2,Ka4,Rff2,Kb5,Kc2,Kc4,Rf8,Kc5,Rgf2,Kd4,R2f3,Kd5,Rf2,Ke5,h6,Kd6,Re2,Kc7,Rh2,Kd6,Kc3,Kc5,Rb2,Kc6,Re2,Kc7,Kc2,Kb6,Ra8,Kc6,Rg2,Kd6,Ra3,Ke5,Kc3,Kd6,Kc4,Ke6,Rag3,Ke7,Kd5,Kd8,Rg7,Ke8,Rb2,Kd8,Rf7,Ke8,Rb6,Kd8,Ra7,Ke8,Rf6,Kd8,Rff7,Ke8,Kc5,Kd8,Rae7,Kc8,Kd6,Kb8,Kd5,Kc8,Kc6,Kd8,h7,Kc8,Re3,Kd8,h8=R#
